0.004	0.044	0.004	0.764	0.004	0.004	0.004	0.004	0.004	0.164	
0.0837837837838	0.0297297297297	0.218918918919	0.624324324324	0.0297297297297	0.0027027027027	0.0027027027027	0.0027027027027	0.0027027027027	0.0027027027027	
0.00277777777778	0.00277777777778	0.169444444444	0.00277777777778	0.00277777777778	0.363888888889	0.00277777777778	0.419444444444	0.0305555555556	0.00277777777778	
0.00909090909091	0.00909090909091	0.00909090909091	0.00909090909091	0.00909090909091	0.463636363636	0.00909090909091	0.1	0.372727272727	0.00909090909091	
0.0166666666667	0.0166666666667	0.683333333333	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.183333333333	0.0166666666667	0.0166666666667	
0.00625	0.00625	0.00625	0.00625	0.00625	0.00625	0.00625	0.00625	0.94375	0.00625	
0.577966101695	0.00169491525424	0.035593220339	0.00169491525424	0.120338983051	0.00169491525424	0.238983050847	0.00169491525424	0.0186440677966	0.00169491525424	
0.0256097560976	0.293902439024	0.00121951219512	0.00121951219512	0.45243902439	0.123170731707	0.0134146341463	0.0134146341463	0.00121951219512	0.0743902439024	
0.00909090909091	0.372727272727	0.00909090909091	0.00909090909091	0.00909090909091	0.00909090909091	0.00909090909091	0.00909090909091	0.554545454545	0.00909090909091	
0.00344827586207	0.00344827586207	0.279310344828	0.00344827586207	0.00344827586207	0.00344827586207	0.244827586207	0.00344827586207	0.348275862069	0.106896551724	
0.155	0.305	0.005	0.005	0.005	0.005	0.005	0.005	0.505	0.005	
